SampleID,Kingdom,Phylum,Class,Order,Family,Genus,Species
c3e85d10fe62425bf3a1490eb5e8d3e8,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__noxia
90762727f654144aa81c99615dad279e,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__unclassified
db400d59ab8afaf652b4069f00489d18,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_412
cf32ba41937114debe643853dfae480d,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-1],s__[XI][G-1]_infirmum
f373b39e51bd4df57691c9b565649073,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__tannerae
dd992974d71c4f9e11a9081c0a1dfc6b,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Granulicatella,s__adiacens
46fef007915ab7abfc0caeb03675b439,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__unclassified
738d0fa4e42cb9161caff7615024f257,k__Bacteria,p__Firmicutes,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
1d2318625f05cb2ee2a9bf7d6c5cf7b1,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Shuttleworthia,s__satelles
c1029f77e57b81e8f73f802c59698f0f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_473
d877850cf2f5bee166935d1d5989c2ac,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
ea1bedfbb0da63f8f11ba43096efd1ed,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_396
628f69d2992693b91a779587e1f4d726,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__fusca
d5111ab370611adac48953b63ea0caa9,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_[F-1],g__Clostridiales_[F-1][G-1],s__[F-1][G-1]_bacterium_HMT_093
968d025cb91b352e818626777f30a7cf,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__denticariosi
93103d52462442a451e695eaa0c6df70,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__[G-1]_bacterium_HMT_135
829176e06be46d7a83d7e411ebdaa3c5,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
dd2199ffd42c490593969e74b1c3e787,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__aurantiaca
cf83fa494ce75baf0ae92d70e9f4874e,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_254
4a5ab6dfa1b977f178e171d8e8e98b3c,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Roseomonas,s__unclassified
5ebbd5294ae9769a2b5648346fd1c166,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micrococcaceae,g__Kocuria,s__palustris
3f2a7e8a2c63a396ec19b18bea45e883,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Bergeyella,s__sp._HMT_422
510348dcbbe679d9f83ee9e2836577c6,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Anoxybacillus,s__flavithermus
dd8c8d60bfca3e1df01a4bbff8d3326e,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__echinoides
686f6177ced193554264edca682a91b2,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__catoniae
081660b9380d59a2304c011ecd7bd479,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__dispar
f3eec59f7e593d565d08390a5b760ece,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
7440aa816171ce9e81d9b67d2dda61c6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__unclassified
a0ada334a870dfcb2395af9b5634f679,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ottowia,s__sp._HMT_894
e547a85301c7df5c35e7dd85d0b239c9,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__unclassified,s__unclassified
b9f99ffab37277b656cd12ed7605023d,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__socranskii
d91d0d17d106d60432d2d101ab6dc83f,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
0829330449f6f819f51162e9924629f1,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
48f20316c488118888b8ff7b2d5f3f0e,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Fretibacterium,s__unclassified
bbb33ca9aef0123384134cd0b6feacc3,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_912
3556c7f552340838c50b0f0697356bb6,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
dd8f71b8c9a0ceb7a396809abe55942a,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__unclassified,s__unclassified
52dea3646e68ad6c5c935f477d3c5c9c,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Oribacterium,s__sp._HMT_102
cd0a592d8babf870d482df5ab9896190,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_305
6c8cbdea5fb5fccf92438e0365dd5651,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Dethiosulfovibrionaceae,g__Pyramidobacter,s__piscolens
dd31001704f9ee181ac628b54f05185b,k__Bacteria,p__Bacteroidetes,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
89bb0976824b120272d20e857f3e053d,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__pseudoalcaligenes
486dda50fd7692351f56c1f4c9f8fac4,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__saccharolytica
3224c0290d27b3e7b89af54db4b6996e,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__unclassified
48d273631c24cff1be3aa17db3ad20b2,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__hominis
2526feda7f461e3fa8296516447915c2,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__maculosa
f0d6e915cb24260a9495fd9bafc9817d,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
781c9f3695d4c9f3b2d700788572fea0,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sputigena
3b94d9d11459421405ca166b0814a630,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Lachnospiraceae_[G-2],s__[G-2]_bacterium_HMT_096
efe7bd2aca06927144b5b649b4043575,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__saccharolytica
38397a9fec954221d173407138f7d76a,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__sp._HMT_416
fbed861f9c677a2c2a6c373f4eeff413,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__gerencseriae
b3096714f62267e5208bfc343d87f23d,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-4],s__[XI][G-4]_bacterium_HMT_369
f9e29ffd3377283ba7145195b5ac94fb,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__hominis
74ebf0a6d7d1508264b34bfafd3dfa3d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Porphyromonas,s__endodontalis
ca72daf2abd2783f1e384d2e485dcfea,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__unclassified
d47c3e0c088f9573cf1fef5c3a32b048,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__Catonella,s__unclassified
203f22d3a9b43cc71f6bf59decc39412,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__buccae
dd496d9c55557cb31780bf22595d990f,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Anoxybacillus,s__flavithermus
070f7be2aa74130c513a25401eecc660,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__unclassified,s__unclassified
64215163a3fee3802d90919837434489,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__Cardiobacterium,s__hominis
75c9c38112b56ed3375dc80a19f3aa3f,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-7],s__[XI][G-7]_bacterium_HMT_081
7d72c924150e5b168118ad58783e9f05,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-5],s__[XI][G-5]_saphenum
46cd3fc512b92fda8d6a5f790df1f0b3,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
f23b90020c2eee748a258b10944d86f3,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_262
4722e3d31b66f1750f392e8662d6c25c,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
d164d77ef47fe3e0ce675a1c25b7d59e,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
1d122958ee96131b014bbe0fecba81b1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__cardiffensis
40ed091e0db58c1c05c8f246e9faabc9,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
e273175d349e459224f55d1fda578084,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__sp._HMT_908
3b76fa572662c624dde96f80ebce0411,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__sp._HMT_908
b4fed6f3bab373d37f0b5d67c42826be,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_914
b798b13f97303debad59d4cc78bcbe0f,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__saccharolytica
0f0e59808e814bb60f24535c8a69dbe3,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__unclassified
c65eca40d737f35b822d2310a030cb2d,k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Synergistaceae,g__Fretibacterium,s__sp._HMT_360
3e68182c221b9f1dfdd9d258b37d3451,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__oralis
7876c7bb55ca95e40d829a58a5f37367,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__pleuritidis
5485f388479c1745d348e02c7edf2db8,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__unclassified
0221abd2ed2372ee4693e01989bf23e1,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_300
3eeddee4a43c484fd8cd09d543295d10,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Ralstonia,s__sp._HMT_406
8f2bbe692f7aca0f2c3959c3cf312b1d,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__unclassified,s__unclassified
a354104048d5d5c42cbc961b3920a511,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__sp._HMT_841
3e6595ac31223c240b2c73f2061d36d5,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcaceae_[G-2],s__[G-2]_bacterium_HMT_085
547f80f193a2881abc9f7026b92ad352,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__salivarius
115f564c1f21fde21650f13d52a14813,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_912
566cb5c9d2869d17d43b8731ac778fb2,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptococcaceae,g__Peptococcus,s__sp._HMT_167
c384f49ba5f32b82e5e3af086209d0fc,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
514c743de55600d8c366cca00997fcf1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Pseudopropionibacterium,s__propionicum
a2984f9b63124c86bd6909badb150b64,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__wadei
ee8ae50915067da721b0b82e2815ea02,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Selenomonadaceae,g__Selenomonas,s__sp._HMT_442
e561e421b6611e3746e93da845c84d63,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Anoxybacillus,s__flavithermus
cb925f2f8f593c2a0026c3ed73e9d7ae,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__rava
10e698fdd82b4f62a1c99e2579e52016,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__leadbetteri
b2bc0f18898ad0b9c0d91f304216c7fb,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__intermedia
f2e9347f39f175b55c8cf38e54a987e6,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_335
0947faf0d2ac97e794130181fe7c19e9,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonellaceae_[G-1],s__unclassified
bdc9270935ce6f05c3180864ee69f789,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-3],s__(TM7)_[G-3]_bacterium_HMT_351
554518ec6babb2a559934d90c86c2f04,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_352
b8b4b973930383c295bcaca7ac00d9a3,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Brucellaceae,g__Ochrobactrum,s__anthropi
54820e8dfd574f503c0f74f32445229a,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Haemophilus,s__unclassified
c19b7638f2dd26010806472a6dd40d55,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__unclassified
dedad10058f57fd2824090c45b5381e6,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__parvulum
9e9c2d4bd612a4c282bd4a8428d2b1bc,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Bergeyella,s__unclassified
a5f3a4ef41c6046248e51389654f4ee5,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__unclassified
5d928072565ebe33499a841d11370b00,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Coriobacteriales,f__Coriobacteriaceae,g__Atopobium,s__parvulum
78a824c90cceba82dede3bd316be91b5,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__enoeca
be3a0a37b05bb53a86e0d6070342ee3f,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Dialister,s__pneumosintes
a88c6b4d06ae7040eeab69c101059536,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiales_[F-1],g__Clostridiales_[F-1][G-1],s__[F-1][G-1]_bacterium_HMT_093
6ede9cc8d90e1776ff92e1b843252a34,k__Bacteria,p__Gracilibacteria_(GN02),c__Gracilibacteria_(GN02)_[C-2],o__Gracilibacteria_(GN02)_[O-2],f__Gracilibacteria_(GN02)_[F-2],g__Gracilibacteria_(GN02)_[G-2],s__(GN02)_[G-2]_bacterium_HMT_873
d0dcf051961efbcb733c8d85b51b04b3,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_808
072b6dc51e889b96489dad15bb67441e,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Porphyromonadaceae,g__Tannerella,s__sp._HMT_286
a14ecc247933514cd143c35cac95650a,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__Leptotrichia,s__wadei
d56529ea9d4337224fe2375c6faa765d,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_308
5c9678d9dff8ff7551736790c8bb5702,k__Bacteria,p__Proteobacteria,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
e8c772defb6e250dff5b7b759917defe,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__sp._HMT_412
3fe3292b54ba2454cfdd5b1ac6fa6796,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__unclassified,f__unclassified,g__unclassified,s__unclassified
10631fc2ef595d0741b52fa989e451df,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micrococcaceae,g__Rothia,s__dentocariosa
71bd63016a31e2fc0a07fad950b06014,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__unclassified
982b18a8bd8e6db6a44e52d586ce3548,k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Fusobacterium,s__unclassified
576132d5b49d39f9f8deba06b181c676,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__unclassified
92adfb53af6c88189ddccc53814bb0b7,k__Bacteria,p__Cyanobacteria,c__Oscillatoriophycideae,o__Oscillatoriophycideae,f__Oscillatoriales,g__Arthrospira,s__platensis
1505c97c528833349d7e6963b913e8df,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Alloprevotella,s__sp._HMT_914
73f26cab8f14bbb9ebdff107f2e813b0,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_346
6cbe0e2e80d29c99f87717c015a749f0,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-2],g__Saccharibacteria_(TM7)_[G-5],s__(TM7)_[G-5]_bacterium_HMT_356
0e6e6f05da2816e63658b32c45b68972,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__sp._HMT_263
62b7025352f32c53f490d33b49b32f65,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__veroralis
257024bfc7046d2fda4b0c89b5cb3671,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Veillonella,s__dispar
24b36cdd098fe606abcf60f065110d65,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__israelii
83222124ca32fa6d09dc5258652dbbfa,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__pectinovorum
0a7bb6eadc69b1320c4e046c788660c8,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-3],s__unclassified
136628d7840651c5aebbc2ebff58b691,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Peptostreptococcaceae_[XI][G-3],s__[XI][G-3]_bacterium_HMT_495
eee84fb99a3b93776366d1f192ebff0a,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__zoogleoformans
98ea323c96284bb667c30cbd675f1220,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__unclassified
14b8e376be03be230314aee1159263ec,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__sp._HMT_313
48ebe3984d06cbed00ccf035b936ad57,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-7],s__[G-7]_bacterium_HMT_911
8ae3caba9b8bffe6cd0720d0bf0861b7,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__unclassified,s__unclassified
9fc927ef19a5cad43bf387ba2ec4978d,k__Bacteria,p__Absconditabacteria_(SR1),c__Absconditabacteria_(SR1)_[C-1],o__Absconditabacteria_(SR1)_[O-1],f__Absconditabacteria_(SR1)_[F-1],g__Absconditabacteria_(SR1)_[G-1],s__(SR1)_[G-1]_bacterium_HMT_874
ba049349b7b31b2a76dc7f469e70a455,k__Bacteria,p__unclassified,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
42fdde4df95c5ea17eb1a5b8db587ee4,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__micronuciformis
58c526db13166fa7d885cdd6e8ccd3d6,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__unclassified
2a7001f5b38740534b2c3151f09ee226,k__Bacteria,p__Saccharibacteria_(TM7),c__Saccharibacteria_(TM7)_[C-1],o__Saccharibacteria_(TM7)_[O-1],f__Saccharibacteria_(TM7)_[F-1],g__Saccharibacteria_(TM7)_[G-1],s__(TM7)_[G-1]_bacterium_HMT_348
1fff3ba2e7cf21e64e9821834ee56c1c,k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__Helicobacter,s__pylori
41daade37aa0c996cd3c59894e1a86f0,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae_[XIV],g__unclassified,s__unclassified
b78193d486510df71ade382d402071d6,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__micronuciformis
5fab583cb3e7fb57e05a48ae8179b285,k__Bacteria,p__Bacteroidetes,c__unclassified,o__unclassified,f__unclassified,g__unclassified,s__unclassified
2b0aafd215f8ed29c8bfe90dac9368d0,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__unclassified,g__unclassified,s__unclassified
07a5ee8aa9aab7999963236f945fb085,k__Bacteria,p__Bacteroidetes,c__Bacteroidetes_[C-1],o__Bacteroidetes_[O-1],f__Bacteroidetes_[F-1],g__Bacteroidetes_[G-3],s__unclassified
77f541d68fd8c76e023e737e5b94810e,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae_[XI],g__Mogibacterium,s__timidum
